gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,flag_internet_no_tech_support,flag_fiber_high_charges,flag_short_tenure_monthly,expected_tenure,CLV,CLV_quartile,Churn
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,20.45,0,1,1.0,0,0,1,12,245.39999999999998,Low,0
0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,3,3,1.1677805625174047,1,0,1,12,615.5999999999999,Medium,0
1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.95,495.15,2,1,0.9453937947494033,0,0,0,24,502.79999999999995,Low,0
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,7943.45,2,8,0.9881387769318803,0,1,0,24,2679.6000000000004,Premium,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083.0,2,1,1.0149953139643861,0,0,0,24,465.59999999999997,Low,0
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,3,3,0.9456600361663654,1,0,1,12,948.0,Medium,1
1,1,1,1,68,1,0,2,1,1,1,1,1,1,1,0,0,19.5,1193.55,2,1,0.9001131221719456,0,0,0,24,468.0,Low,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8,436.2,3,2,0.9524017467248908,1,0,1,12,549.5999999999999,Low,0
0,0,1,0,64,1,2,0,2,2,2,2,0,2,2,1,3,81.3,5129.3,2,8,0.9857972017220172,0,0,0,24,1951.1999999999998,Premium,0
1,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,0,26.45,1110.05,2,2,0.9759968347474393,0,0,0,24,634.8,Medium,0
0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3842.6,2,2,1.0118096241195444,1,0,0,24,1657.1999999999998,Premium,0
0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,3103.25,2,5,0.9971242208084312,1,0,0,24,1436.4,Premium,0
1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,95.0,0,5,1.0,1,1,1,12,1140.0,High,1
1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,0,2,100.75,1313.25,1,6,1.002672265699561,0,1,0,12,1209.0,High,0
1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.2,34.75,0,1,0.8601485148514851,0,0,0,24,484.79999999999995,Low,0
1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2391.8,1,6,0.9862279399637145,1,1,0,12,1212.6,High,1
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.6,402.5,0,3,1.0648148148148149,1,0,1,12,907.1999999999999,Medium,0
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,0,3,1.121765096217651,1,0,1,12,904.1999999999999,Medium,1
0,1,0,0,45,1,0,1,2,2,0,2,0,0,0,1,0,85.7,3778.1,2,5,0.9796706858550499,0,0,0,12,1028.4,High,0
0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,5071.9,2,7,0.982735903894594,0,0,0,24,1905.6000000000001,Premium,0
1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,75.5,75.5,0,6,1.0,0,0,1,12,906.0,Medium,0
1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,2220.1,2,5,0.9572284741085672,1,0,0,24,2061.6000000000004,Premium,0
1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,2,4,1.0130082335964687,1,0,0,24,1346.4,High,0
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,109.7,7898.45,2,8,1.0000063303960294,0,1,0,24,2632.8,Premium,0
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,3,3,0.962082874954162,1,0,1,12,909.0,Medium,1
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,157.55,0,4,0.9394752534287419,1,0,1,12,670.8,Medium,0
0,0,1,1,16,0,1,0,0,0,0,0,0,2,0,1,1,35.5,552.7,1,2,0.9730633802816903,1,0,0,12,426.0,Low,0
0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,5025.0,2,6,1.0317004065207571,1,1,0,12,1192.8000000000002,High,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,47.7,0,1,1.1954887218045114,0,0,0,24,478.79999999999995,Low,0
1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,1706.45,1,6,1.011409435751541,0,0,0,12,843.5999999999999,Medium,0
0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,55.8,2109.35,2,5,0.9450492831541218,1,0,0,12,669.5999999999999,Medium,1
0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,58.6,2224.5,2,4,0.9733525859805723,1,0,0,24,1406.4,High,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,2,1,1.0775492716366752,0,0,0,24,466.79999999999995,Low,0
1,0,0,0,38,1,2,1,2,2,0,0,2,2,1,1,2,104.85,3887.25,2,7,0.9756418944356601,1,1,0,24,2516.3999999999996,Premium,0
1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,85.35,4338.6,2,4,0.9775584696498582,1,0,0,12,1024.1999999999998,High,1
1,0,0,0,22,1,2,1,0,0,0,0,0,2,0,0,2,83.05,1799.3,1,4,0.984784631383066,1,0,0,12,996.5999999999999,High,0
1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,266.95,0,4,0.9576681614349776,0,0,1,12,669.0,Medium,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,471.85,2,1,0.9259222919937206,0,0,0,24,470.40000000000003,Low,0
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,0,5,1.0346820809248554,1,1,1,12,1141.8000000000002,High,1
1,1,1,0,7,1,2,0,2,2,0,2,0,0,0,0,2,64.2,475.0,3,6,1.056964842011571,0,0,1,12,770.4000000000001,Medium,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,62.9,0,1,0.7541966426858513,0,0,1,12,250.20000000000002,Low,0
0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,293.3,3,3,1.0448877805486285,1,0,1,12,481.20000000000005,Low,1
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,0,5,0.885063752276867,1,1,1,12,1098.0,High,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,1,1.0,0,0,1,12,235.79999999999998,Low,0
0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,2621.75,2,4,1.029671667583065,1,0,0,12,1053.6,High,0
1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,2,5,1.0611212121212121,0,0,0,12,600.0,Medium,0
0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1,6,1.0157383966244726,1,1,0,12,1185.0,High,1
1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4890.5,2,8,0.9793143497937444,1,0,0,24,2066.3999999999996,Premium,0
1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,84.9,5264.5,2,8,1.0165286064608314,0,0,0,24,2037.6000000000001,Premium,0
0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,1,0,19.85,854.8,2,1,1.1041787767228572,0,0,0,24,476.40000000000003,Low,0
1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,2,7,1.0297502448579825,1,1,0,24,2450.3999999999996,Premium,0
1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,4631.7,2,6,0.9551866364198803,0,1,0,12,1119.0,High,0
0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,19.05,461.3,2,1,0.9686089238845145,0,0,0,12,228.60000000000002,Low,0
0,0,1,1,64,1,2,1,0,2,2,2,2,2,1,1,2,111.45,7266.95,2,8,1.0188074809331538,0,1,0,24,2674.8,Premium,0
0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,6416.7,2,7,0.9966528171475167,0,1,0,24,2377.2,Premium,0
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,25.65,440.2,1,1,1.0095172571952757,1,0,0,12,307.79999999999995,Low,0
0,1,0,0,27,1,2,1,0,0,2,0,0,2,0,0,1,88.3,2467.75,2,5,1.0350866154943166,1,0,0,12,1059.6,High,1
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,321.05,3,1,1.1581890331890332,1,0,1,12,302.4,Low,0
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,467.55,3,2,0.9528224984715714,1,0,1,12,841.1999999999999,Medium,1
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,903.7,2,1,1.0459490740740742,0,0,0,24,460.79999999999995,Low,0
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,2,6,0.9918050941306755,0,0,0,12,722.4000000000001,Medium,0
0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.2,1478.85,2,3,0.994251714400968,1,0,0,12,482.40000000000003,Low,0
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,2,2,0.9085040696042661,0,0,0,24,610.8,Medium,0
0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,65.8,4068.0,2,5,0.9659954407294833,0,0,0,24,1579.1999999999998,Premium,0
0,1,1,0,47,1,2,0,2,2,2,0,0,0,0,1,1,67.45,3252.0,2,6,1.0258189675567402,1,0,0,12,809.4000000000001,Medium,0
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,342.3,1,1,0.9604377104377104,0,0,0,24,475.20000000000005,Low,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65,0,2,1.0,1,0,1,12,823.8000000000001,Medium,1
1,1,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,95.6,644.35,3,5,0.962866108786611,1,1,1,12,1147.1999999999998,High,1
1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,2,7,0.98329837179103,0,1,0,24,2538.0,Premium,0
1,0,0,0,54,0,1,0,2,0,0,2,2,0,2,0,1,45.2,2460.55,2,4,1.0080916093084236,0,0,0,24,1084.8000000000002,High,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,2,1,1.018647923945722,0,0,0,24,476.40000000000003,Low,0
0,0,0,0,5,1,2,1,0,2,0,0,2,0,0,1,2,90.8,455.5,0,5,1.0033039647577093,1,1,1,12,1089.6,High,1
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,1442.0,2,3,0.9636460839347767,1,0,0,12,619.2,Medium,0
0,0,0,1,12,1,2,1,2,0,0,0,0,0,0,1,2,78.3,909.25,3,4,0.9676990208599405,1,0,1,12,939.5999999999999,Medium,1
1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,887.35,3,4,1.1112711333750782,1,0,1,12,958.1999999999999,Medium,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.6,1012.4,2,1,0.9933281004709575,0,0,0,24,470.40000000000003,Low,0
1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,727.8,3,4,1.0142140468227425,0,0,0,24,1435.1999999999998,High,1
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0,6,0.9498155953635405,0,1,1,12,1138.8000000000002,High,0
0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,66.8,4689.15,2,7,0.9886881167242978,0,0,0,24,1603.1999999999998,Premium,0
1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,2,4,1.0059226079382855,1,0,0,12,1026.0,High,1
0,0,0,0,14,1,0,0,0,2,0,0,0,0,0,0,2,50.45,765.45,1,3,1.0837462834489593,1,0,0,12,605.4000000000001,Medium,0
0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,5116.6,2,6,1.00903210538771,0,1,0,12,1086.6,High,0
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,0,2,0.8474002849002849,1,0,1,12,842.4000000000001,Medium,1
1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,2,6,0.9681581439393939,0,0,0,24,1689.6000000000001,Premium,0
1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,3491.55,2,6,1.0269415726701863,0,0,0,24,1539.6000000000001,Premium,0
0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7,2,6,0.9765864892528147,1,1,0,24,2344.8,Premium,0
0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8,0,6,1.0523560209424083,0,0,1,12,916.8000000000001,Medium,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,3,2,0.8838638858397366,1,0,1,12,546.5999999999999,Low,1
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,3,5,1.0435649369686308,1,1,1,12,1137.0,High,1
0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,1992.2,2,2,1.010653409090909,1,0,0,24,1689.6000000000001,Premium,0
0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,7112.15,2,7,1.0052224672094074,1,1,0,24,2534.3999999999996,Premium,0
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6733.15,2,6,0.9959839060396727,1,1,0,24,2421.6000000000004,Premium,0
1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,77.4,206.15,0,6,0.8878122308354867,1,0,1,12,928.8000000000001,Medium,0
0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4,0,5,1.0,1,1,1,12,1132.8000000000002,High,1
1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,2,3,0.9703177257525085,1,0,0,12,873.5999999999999,Medium,0
0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,4433.3,2,5,0.9936569840415996,0,0,0,12,1029.6,High,0
0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6332.75,2,8,1.013321065685255,1,1,0,24,2586.0,Premium,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,310.6,1,1,0.9158189591626126,0,0,0,24,478.79999999999995,Low,0
1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,2248.05,1,5,1.0071908602150539,1,1,0,12,1116.0,High,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,69.25,0,1,1.1868037703513283,0,0,0,24,466.79999999999995,Low,0
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45,0,3,1.0,1,0,1,12,941.4000000000001,Medium,1
1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,958.45,2,2,0.965644048158783,0,0,0,24,610.8,Medium,0
0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,86.25,1340.1,1,4,0.971086956521739,1,0,0,12,1035.0,High,0
1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35,2,6,0.9368458566230257,0,0,0,24,1683.6000000000001,Premium,1
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,2011.4,2,4,1.0162435265883543,1,0,0,12,609.0,Medium,1
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,6224.8,2,9,0.9977559787138552,0,0,0,24,2079.6000000000004,Premium,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,293.85,0,2,1.0398089171974523,1,0,1,12,847.8000000000001,Medium,0
1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,2010.55,2,3,1.0444415584415585,1,0,0,12,660.0,Medium,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,0,2,1.0,1,0,1,12,835.1999999999999,Medium,1
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0,4,1.1332785987958403,1,0,1,12,730.8,Medium,0
1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,43.3,0,4,1.0,1,0,1,12,519.5999999999999,Low,1
0,0,1,1,17,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5,1,7,0.9842497459636446,1,1,0,12,1250.4,High,1
0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,2696.55,2,5,1.0115729451926323,0,0,0,24,1048.8000000000002,High,0
1,0,1,1,7,0,1,0,2,2,2,0,2,2,0,0,3,58.85,465.7,3,6,1.130476999635878,1,0,1,12,706.2,Medium,0
1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,5598.0,2,6,1.0067711564919475,1,1,0,24,2341.2,Premium,0
0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,3,50.15,1655.35,2,3,0.9430850306224184,1,0,0,12,601.8,Medium,0
0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1119.9,2,1,1.0100108225108226,0,0,0,24,475.20000000000005,Low,0
1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,2212.55,2,7,1.0030146425495263,0,0,0,24,1960.8000000000002,Premium,0
1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2546.85,2,4,1.03787847915563,1,0,0,12,555.5999999999999,Low,0
1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75,424.5,1,2,0.9929824561403509,0,0,0,24,570.0,Low,0
1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,1,59.9,3043.6,2,5,0.996301024583456,0,0,0,24,1437.6,Premium,0
0,0,0,0,25,1,2,0,2,2,2,2,2,0,0,1,0,78.35,1837.9,2,8,0.9383024888321635,0,0,0,12,940.1999999999999,Medium,0
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,159.45,0,3,0.9873065015479875,1,0,1,12,969.0,High,1
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1424.9,2,1,1.0221664275466285,0,0,0,24,492.0,Low,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75,50.75,0,3,1.0,1,0,1,12,609.0,Medium,0
1,0,1,0,31,1,0,0,0,0,2,2,0,2,0,1,1,66.4,2019.8,2,5,0.9812475709288767,0,0,0,12,796.8000000000001,Medium,0
0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,0,104.55,6779.05,2,8,0.9824283002188311,0,1,0,24,2509.2,Premium,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,0,1,1.0,0,0,1,12,238.79999999999998,Low,1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,181.8,3,1,0.9901960784313727,0,0,1,12,244.79999999999998,Low,0
1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,140.1,0,3,0.9440700808625336,1,0,1,12,890.4000000000001,Medium,0
1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5,0,4,1.028285209192693,1,0,1,12,1018.1999999999999,High,1
0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,2,1,1.0683595177201315,0,0,0,24,469.20000000000005,Low,0
1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,2,4,0.9764052203127018,0,0,0,24,1308.0,High,0
0,0,0,0,46,1,0,1,2,2,2,0,2,0,1,1,1,95.65,4664.2,2,6,1.0600695470351598,1,1,0,24,2295.6000000000004,Premium,0
0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,527.35,1,1,1.0744702526487369,0,0,0,24,490.79999999999995,Low,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,2,2,1.0329637096774194,0,0,0,24,595.2,Medium,0
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,5,0.9847653091620919,1,0,0,24,1342.8000000000002,High,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,835.15,2,1,0.9864170554538475,0,0,0,24,495.59999999999997,Low,0
1,0,0,0,45,0,1,0,2,0,2,2,0,0,1,0,0,42.3,1840.75,2,4,0.9670344102968218,0,0,0,24,1015.1999999999999,High,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,228.75,3,1,0.9876943005181347,0,0,0,24,463.20000000000005,Low,0
0,0,1,1,58,1,2,0,2,0,2,2,2,0,2,0,3,75.8,4415.75,2,7,1.004401328359567,0,0,0,24,1819.1999999999998,Premium,0
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,2,4,1.0276174375075475,1,0,0,12,1014.0,High,1
1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0,4,0.8016528925619834,0,0,1,12,653.4000000000001,Medium,0
0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,1,4,0.9992771830792,1,0,0,12,1025.4,High,1
0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75,1,2,1.0052634464608805,1,0,0,12,841.8000000000001,Medium,1
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,3263.6,2,4,0.9769648710541677,0,0,0,24,1129.1999999999998,High,0
1,0,0,1,22,1,0,2,1,1,1,1,1,1,0,0,1,20.15,432.5,1,1,0.9756372659598467,0,0,0,12,241.79999999999998,Low,0
0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1215.1,2,1,0.9890923890923891,0,0,0,24,468.0,Low,0
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,2,1,0.997834443181203,0,0,0,24,471.59999999999997,Low,0
1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,1389.85,2,4,0.9568015971361696,0,0,0,12,645.5999999999999,Medium,0
0,0,1,0,55,1,0,0,2,2,0,2,0,0,2,0,3,56.8,3112.05,2,5,0.9961747759282971,0,0,0,24,1363.1999999999998,High,0
0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,137.85,0,3,1.0241456166419018,1,0,1,12,403.79999999999995,Low,1
1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,1454.15,1,6,0.9483174644580671,1,1,0,12,1082.4,High,1
1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,20.45,242.4,3,1,1.1853300733496333,0,0,0,24,490.79999999999995,Low,0
0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,1,2,45.25,85.5,0,3,0.9447513812154696,1,0,1,12,543.0,Low,1
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,0,2,1.0,1,0,1,12,843.5999999999999,Medium,1
0,0,0,0,46,1,2,0,2,0,2,0,2,2,2,0,3,79.2,3593.8,2,7,0.9864404918752745,1,0,0,24,1900.8000000000002,Premium,0
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,764.55,1,4,1.0502060439560439,1,0,0,12,672.0,Medium,0
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,2,7,1.0270739562315692,0,0,0,24,1819.1999999999998,Premium,1
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,2,7,1.0066808309726156,1,1,0,12,1270.8000000000002,High,1
1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,100.75,4669.2,2,7,0.9860514228393432,0,1,0,12,1209.0,High,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,20.7,137.6,3,1,0.8309178743961353,0,0,1,12,248.39999999999998,Low,0
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,2,8,1.0202039987231941,1,1,0,12,1312.8000000000002,High,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9,2,9,0.9813043272864702,0,1,0,24,2822.3999999999996,Premium,0
0,0,1,1,32,0,1,0,2,2,0,0,0,0,0,1,2,35.15,1051.05,2,3,0.9344327880512091,1,0,0,12,421.79999999999995,Low,0
0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,55.8,1327.85,1,4,1.0346345644382111,1,0,0,24,1339.1999999999998,High,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.95,38.15,0,1,0.956140350877193,0,0,1,12,239.39999999999998,Low,0
0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,1,7,0.955095289819295,0,1,0,12,1279.1999999999998,High,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,19.9,0,1,1.0,0,0,1,12,238.79999999999998,Low,0
1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45,3,2,0.9295977011494253,1,0,1,12,365.4,Low,1
0,1,0,0,7,1,0,0,0,2,2,0,2,0,0,1,2,64.95,493.65,3,5,1.0857802705377761,1,0,1,12,779.4000000000001,Medium,0
0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,1155.6,1,7,1.0070588235294118,0,0,0,12,918.0,Medium,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,2,0.9473133286810885,1,0,1,12,859.8000000000001,Medium,0
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,2,1,0.9550247922340945,0,0,0,12,232.20000000000002,Low,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,82.7,0,2,0.9302587176602924,1,0,1,12,533.4000000000001,Low,0
0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,4145.25,2,6,0.9954612586001946,0,0,0,24,1407.6,High,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.55,4807.45,2,7,1.018613865581829,0,0,0,24,1573.1999999999998,Premium,0
1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,3,4,1.0179223744292238,1,0,1,12,657.0,Medium,0
1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,4309.55,2,6,0.988825790168072,1,0,0,24,1609.1999999999998,Premium,0
0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,1,2,29.05,129.6,0,2,1.1153184165232357,1,0,1,12,348.6,Low,0
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,223.9,3,2,0.9028225806451613,0,0,1,12,297.6,Low,0
1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2424.45,2,7,1.0358684041871393,0,0,0,24,1812.0,Premium,0
1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55,3,6,1.0019322479855288,1,1,1,12,1216.1999999999998,High,1
